material_id,plant,storage_location,unrestricted_stock,quality_stock,blocked_stock,in_transit_stock,last_count_date,cycle_count_indicator,rfid_detected_qty
M500226,MTY1,0001,0,0,0,0,2026-02-23,C,0
M500226,MTY1,0002,470,0,0,0,2026-03-18,C,482
M500226,MTY1,QI01,149,0,0,0,2026-05-19,A,146
M500226,MTY1,BLK1,95,0,6,0,2026-05-25,C,95
M500226,MTY1,REC1,254,0,0,0,2026-04-16,B,254
M500260,KCH1,0001,8,0,0,0,2026-04-23,A,20
M500260,KCH1,0002,560,0,0,76,2026-04-24,C,560
M500260,KCH1,QI01,329,101,0,135,2026-03-23,A,326
M500260,KCH1,BLK1,73,0,124,0,2026-02-02,C,78
M500260,KCH1,REC1,163,0,0,0,2026-04-03,C,163
M500074,PHX1,0001,56,0,0,0,2026-02-08,C,68
M500074,PHX1,0002,140,0,0,11,2026-02-02,A,140
M500074,PHX1,QI01,53,0,0,0,2026-05-04,B,50
M500074,PHX1,BLK1,89,0,58,0,2026-03-11,C,89
M500074,PHX1,REC1,55,0,0,0,2026-04-03,A,55
M500221,KCH1,0001,155,0,0,30,2026-04-24,C,155
M500221,KCH1,0002,321,0,0,0,2026-04-16,C,321
M500221,KCH1,QI01,493,136,0,0,2026-05-01,C,493
M500221,KCH1,BLK1,712,0,161,0,2026-03-11,C,712
M500221,KCH1,REC1,0,0,0,0,2026-05-22,A,0
M500191,KCH1,0001,0,0,0,0,2026-02-15,C,0
M500191,KCH1,0002,233,0,0,0,2026-03-02,A,238
M500191,KCH1,QI01,346,103,0,199,2026-02-16,C,351
M500191,KCH1,BLK1,184,0,41,0,2026-02-10,B,184
M500191,KCH1,REC1,506,0,0,0,2026-05-11,B,503
M500032,DAL1,0001,0,0,0,0,2026-02-26,B,-3
M500032,DAL1,0002,0,0,0,0,2026-04-09,B,-3
M500032,DAL1,QI01,621,144,0,0,2026-03-01,C,621
M500032,DAL1,BLK1,0,0,0,0,2026-05-04,C,-3
M500032,DAL1,REC1,504,0,0,0,2026-05-26,A,504
M500188,KCH1,0001,0,0,0,80,2026-04-06,A,12
M500188,KCH1,0002,0,0,0,0,2026-05-04,A,-3
M500188,KCH1,QI01,0,122,0,0,2026-04-15,B,5
M500188,KCH1,BLK1,0,0,0,0,2026-02-20,B,0
M500188,KCH1,REC1,206,0,0,0,2026-03-10,C,211
M500045,AUS1,0001,0,0,0,158,2026-05-01,B,-3
M500045,AUS1,0002,721,0,0,0,2026-03-04,C,733
M500045,AUS1,QI01,191,84,0,0,2026-01-30,C,191
M500045,AUS1,BLK1,238,0,12,80,2026-02-21,C,250
M500045,AUS1,REC1,463,0,0,0,2026-01-31,C,460
M500266,KCH1,0001,0,0,0,0,2026-04-07,C,0
M500266,KCH1,0002,206,0,0,0,2026-03-19,B,206
M500266,KCH1,QI01,0,187,0,0,2026-04-11,B,-3
M500266,KCH1,BLK1,190,0,0,0,2026-04-30,A,202
M500266,KCH1,REC1,0,0,0,103,2026-03-22,C,5
M500009,PHX1,0001,201,0,0,0,2026-03-11,C,198
M500009,PHX1,0002,0,0,0,0,2026-04-03,A,-3
M500009,PHX1,QI01,0,75,0,0,2026-02-12,C,5
M500009,PHX1,BLK1,0,0,2,0,2026-02-19,C,5
M500009,PHX1,REC1,816,0,0,0,2026-03-19,A,821
M500120,PHX1,0001,235,0,0,0,2026-05-12,B,235
M500120,PHX1,0002,0,0,0,0,2026-04-25,A,0
M500120,PHX1,QI01,229,201,0,0,2026-04-02,C,229
M500120,PHX1,BLK1,0,0,0,0,2026-03-27,C,0
M500120,PHX1,REC1,458,0,0,86,2026-03-23,B,458
M500102,DAL1,0001,694,0,0,0,2026-01-29,C,694
M500102,DAL1,0002,193,0,0,0,2026-04-08,A,205
M500102,DAL1,QI01,212,6,0,0,2026-02-24,C,217
M500102,DAL1,BLK1,320,0,21,0,2026-04-05,B,320
M500102,DAL1,REC1,346,0,0,0,2026-05-18,C,346
M500223,PHX1,0001,227,0,0,0,2026-04-03,A,224
M500223,PHX1,0002,0,0,0,0,2026-03-28,B,0
M500223,PHX1,QI01,259,160,0,0,2026-03-24,C,271
M500223,PHX1,BLK1,346,0,0,0,2026-04-08,B,343
M500223,PHX1,REC1,209,0,0,0,2026-03-16,C,206
M500138,AUS1,0001,407,0,0,38,2026-05-25,B,412
M500138,AUS1,0002,90,0,0,0,2026-02-19,A,90
M500138,AUS1,QI01,186,4,0,0,2026-04-18,B,186
M500138,AUS1,BLK1,202,0,44,0,2026-05-08,B,199
M500138,AUS1,REC1,0,0,0,0,2026-03-04,C,5
M500154,KCH1,0001,128,0,0,0,2026-04-04,C,128
M500154,KCH1,0002,0,0,0,0,2026-04-17,C,-3
M500154,KCH1,QI01,24,0,0,0,2026-03-13,A,24
M500154,KCH1,BLK1,399,0,0,136,2026-01-30,A,411
M500154,KCH1,REC1,65,0,0,77,2026-05-27,C,77
M500059,KCH1,0001,0,0,0,0,2026-04-19,B,0
M500059,KCH1,0002,0,0,0,52,2026-03-07,C,5
M500059,KCH1,QI01,159,0,0,0,2026-01-29,B,171
M500059,KCH1,BLK1,547,0,0,0,2026-04-16,C,559
M500059,KCH1,REC1,0,0,0,0,2026-04-25,C,0
M500158,KCH1,0001,0,0,0,136,2026-03-11,C,0
M500158,KCH1,0002,0,0,0,0,2026-05-12,A,0
M500158,KCH1,QI01,346,22,0,0,2026-05-06,B,346
M500158,KCH1,BLK1,122,0,168,112,2026-05-03,B,122
M500158,KCH1,REC1,0,0,0,0,2026-03-04,C,0
M500209,AUS1,0001,322,0,0,0,2026-04-28,C,327
M500209,AUS1,0002,381,0,0,0,2026-05-05,B,393
M500209,AUS1,QI01,291,126,0,0,2026-05-02,C,291
M500209,AUS1,BLK1,346,0,0,0,2026-04-27,C,346
M500209,AUS1,REC1,252,0,0,0,2026-04-23,A,252
M500281,AUS1,0001,164,0,0,0,2026-04-24,B,169
M500281,AUS1,0002,0,0,0,0,2026-05-23,C,5
M500281,AUS1,QI01,281,0,0,0,2026-05-14,C,278
M500281,AUS1,BLK1,193,0,0,0,2026-04-12,C,193
M500281,AUS1,REC1,532,0,0,0,2026-05-12,B,537
M500081,KCH1,0001,156,0,0,0,2026-02-23,C,156
M500081,KCH1,0002,230,0,0,200,2026-02-27,A,242
M500081,KCH1,QI01,647,0,0,0,2026-02-15,C,647
M500081,KCH1,BLK1,173,0,70,0,2026-02-27,A,173
M500081,KCH1,REC1,475,0,0,0,2026-03-09,A,472
M500233,MTY1,0001,400,0,0,0,2026-02-09,A,397
M500233,MTY1,0002,0,0,0,0,2026-02-18,A,0
M500233,MTY1,QI01,207,15,0,0,2026-02-03,C,204
M500233,MTY1,BLK1,363,0,0,0,2026-04-05,C,375
M500233,MTY1,REC1,145,0,0,0,2026-03-03,B,145
M500190,MTY1,0001,310,0,0,125,2026-05-14,A,310
M500190,MTY1,0002,0,0,0,0,2026-05-12,A,-3
M500190,MTY1,QI01,134,0,0,0,2026-05-21,C,131
M500190,MTY1,BLK1,0,0,80,0,2026-05-20,B,5
M500190,MTY1,REC1,281,0,0,0,2026-05-15,C,281
M500111,KCH1,0001,168,0,0,0,2026-05-13,B,173
M500111,KCH1,0002,0,0,0,0,2026-05-19,C,0
M500111,KCH1,QI01,350,27,0,0,2026-02-02,C,362
M500111,KCH1,BLK1,211,0,38,0,2026-04-18,C,216
M500111,KCH1,REC1,0,0,0,0,2026-04-14,B,0
M500155,PHX1,0001,107,0,0,0,2026-02-15,C,107
M500155,PHX1,0002,241,0,0,0,2026-03-28,C,241
M500155,PHX1,QI01,75,46,0,0,2026-03-24,B,72
M500155,PHX1,BLK1,390,0,0,95,2026-02-09,B,390
M500155,PHX1,REC1,286,0,0,0,2026-02-20,A,286
M500197,AUS1,0001,0,0,0,39,2026-04-01,C,0
M500197,AUS1,0002,159,0,0,0,2026-02-20,B,159
M500197,AUS1,QI01,124,11,0,0,2026-05-10,B,121
M500197,AUS1,BLK1,580,0,40,0,2026-05-09,C,577
M500197,AUS1,REC1,0,0,0,0,2026-04-12,C,0
M500082,MTY1,0001,435,0,0,0,2026-02-08,B,435
M500082,MTY1,0002,252,0,0,0,2026-04-17,C,257
M500082,MTY1,QI01,355,100,0,0,2026-02-05,C,355
M500082,MTY1,BLK1,0,0,135,0,2026-05-08,C,5
M500082,MTY1,REC1,0,0,0,0,2026-05-06,B,0
M500211,DAL1,0001,328,0,0,40,2026-03-19,B,333
M500211,DAL1,0002,290,0,0,0,2026-03-29,B,290
M500211,DAL1,QI01,0,0,0,0,2026-04-16,C,0
M500211,DAL1,BLK1,0,0,26,0,2026-02-07,A,12
M500211,DAL1,REC1,0,0,0,0,2026-04-14,B,0
M500126,MTY1,0001,149,0,0,97,2026-03-15,B,149
M500126,MTY1,0002,911,0,0,0,2026-03-01,C,911
M500126,MTY1,QI01,0,9,0,0,2026-03-21,B,0
M500126,MTY1,BLK1,479,0,87,0,2026-03-02,C,479
M500126,MTY1,REC1,0,0,0,0,2026-02-03,C,0
M500189,AUS1,0001,323,0,0,0,2026-02-25,C,323
M500189,AUS1,0002,579,0,0,0,2026-03-11,B,579
M500189,AUS1,QI01,664,22,0,0,2026-03-07,B,669
M500189,AUS1,BLK1,27,0,17,35,2026-02-27,C,27
M500189,AUS1,REC1,6,0,0,0,2026-04-10,C,3
M500187,MTY1,0001,0,0,0,0,2026-03-03,C,-3
M500187,MTY1,0002,0,0,0,0,2026-05-20,B,12
M500187,MTY1,QI01,532,27,0,0,2026-04-03,A,537
M500187,MTY1,BLK1,0,0,28,0,2026-02-26,B,0
M500187,MTY1,REC1,53,0,0,0,2026-05-22,C,50
M500225,AUS1,0001,360,0,0,0,2026-01-30,C,357
M500225,AUS1,0002,242,0,0,0,2026-03-04,B,242
M500225,AUS1,QI01,86,0,0,0,2026-02-12,C,86
M500225,AUS1,BLK1,8,0,0,0,2026-05-23,B,8
M500225,AUS1,REC1,292,0,0,0,2026-04-08,B,297
M500224,PHX1,0001,0,0,0,0,2026-02-24,C,12
M500224,PHX1,0002,0,0,0,0,2026-03-05,A,5
M500224,PHX1,QI01,364,46,0,0,2026-04-15,B,369
M500224,PHX1,BLK1,195,0,0,0,2026-03-19,B,195
M500224,PHX1,REC1,0,0,0,0,2026-03-15,A,0
M500170,KCH1,0001,367,0,0,0,2026-02-23,B,367
M500170,KCH1,0002,34,0,0,0,2026-02-01,C,34
M500170,KCH1,QI01,0,0,0,0,2026-04-12,C,5
M500170,KCH1,BLK1,121,0,1,0,2026-03-26,A,133
M500170,KCH1,REC1,250,0,0,0,2026-01-28,B,250
M500159,DAL1,0001,0,0,0,0,2026-03-29,A,0
M500159,DAL1,0002,504,0,0,0,2026-02-28,B,516
M500159,DAL1,QI01,0,0,0,0,2026-02-25,C,-3
M500159,DAL1,BLK1,76,0,0,0,2026-05-04,C,76
M500159,DAL1,REC1,0,0,0,0,2026-03-11,B,0
M500084,AUS1,0001,0,0,0,143,2026-04-16,A,5
M500084,AUS1,0002,0,0,0,47,2026-05-01,C,-3
M500084,AUS1,QI01,0,0,0,106,2026-02-10,C,5
M500084,AUS1,BLK1,64,0,73,0,2026-04-17,C,69
M500084,AUS1,REC1,35,0,0,0,2026-04-14,C,40
M500292,AUS1,0001,784,0,0,0,2026-03-13,C,784
M500292,AUS1,0002,141,0,0,0,2026-04-03,C,141
M500292,AUS1,QI01,427,17,0,0,2026-02-16,C,432
M500292,AUS1,BLK1,316,0,57,24,2026-02-26,B,321
M500292,AUS1,REC1,0,0,0,0,2026-04-20,A,5
M500262,DAL1,0001,538,0,0,0,2026-04-09,B,538
M500262,DAL1,0002,226,0,0,0,2026-05-25,C,226
M500262,DAL1,QI01,521,204,0,0,2026-02-16,B,526
M500262,DAL1,BLK1,194,0,70,0,2026-02-13,A,206
M500262,DAL1,REC1,301,0,0,0,2026-03-27,A,301
M500199,PHX1,0001,0,0,0,0,2026-02-07,C,0
M500199,PHX1,0002,0,0,0,0,2026-03-20,A,5
M500199,PHX1,QI01,0,0,0,0,2026-04-29,B,5
M500199,PHX1,BLK1,127,0,0,0,2026-03-11,C,127
M500199,PHX1,REC1,0,0,0,0,2026-01-29,C,0
M500271,MTY1,0001,119,0,0,0,2026-05-25,C,119
M500271,MTY1,0002,63,0,0,0,2026-04-30,C,63
M500271,MTY1,QI01,112,14,0,0,2026-05-16,B,117
M500271,MTY1,BLK1,0,0,0,0,2026-03-16,B,0
M500271,MTY1,REC1,438,0,0,0,2026-02-15,C,443
M500291,DAL1,0001,59,0,0,0,2026-03-02,C,59
M500291,DAL1,0002,244,0,0,0,2026-05-12,C,244
M500291,DAL1,QI01,0,89,0,0,2026-05-18,B,12
M500291,DAL1,BLK1,362,0,70,0,2026-03-29,A,362
M500291,DAL1,REC1,172,0,0,0,2026-03-22,A,184
M500297,AUS1,0001,0,0,0,91,2026-03-19,C,0
M500297,AUS1,0002,567,0,0,0,2026-05-18,C,567
M500297,AUS1,QI01,426,63,0,0,2026-03-01,C,426
M500297,AUS1,BLK1,34,0,7,0,2026-04-24,B,31
M500297,AUS1,REC1,0,0,0,0,2026-05-13,A,5
M500043,DAL1,0001,466,0,0,0,2026-02-07,C,463
M500043,DAL1,0002,61,0,0,0,2026-05-13,B,73
M500043,DAL1,QI01,366,0,0,11,2026-04-26,C,366
M500043,DAL1,BLK1,785,0,8,0,2026-05-04,B,785
M500043,DAL1,REC1,291,0,0,0,2026-02-14,C,291
M500006,AUS1,0001,192,0,0,0,2026-04-23,C,189
M500006,AUS1,0002,0,0,0,0,2026-02-23,C,0
M500006,AUS1,QI01,0,0,0,111,2026-03-17,A,0
M500006,AUS1,BLK1,401,0,84,0,2026-04-02,B,406
M500006,AUS1,REC1,237,0,0,0,2026-04-12,A,237
M500109,AUS1,0001,0,0,0,13,2026-05-01,C,0
M500109,AUS1,0002,0,0,0,0,2026-04-21,C,0
M500109,AUS1,QI01,0,0,0,0,2026-05-15,A,0
M500109,AUS1,BLK1,489,0,113,0,2026-04-05,B,486
M500109,AUS1,REC1,315,0,0,0,2026-04-07,C,327
M500229,KCH1,0001,469,0,0,0,2026-04-03,C,469
M500229,KCH1,0002,445,0,0,0,2026-05-16,B,450
M500229,KCH1,QI01,394,0,0,0,2026-02-08,C,394
M500229,KCH1,BLK1,364,0,0,0,2026-03-24,A,364
M500229,KCH1,REC1,53,0,0,0,2026-04-28,A,53
M500248,PHX1,0001,62,0,0,0,2026-02-04,B,62
M500248,PHX1,0002,245,0,0,87,2026-05-05,A,257
M500248,PHX1,QI01,450,59,0,52,2026-05-25,C,455
M500248,PHX1,BLK1,0,0,93,0,2026-02-09,C,0
M500248,PHX1,REC1,0,0,0,0,2026-05-11,C,0
M500090,DAL1,0001,202,0,0,0,2026-04-26,C,202
M500090,DAL1,0002,0,0,0,117,2026-02-18,C,-3
M500090,DAL1,QI01,613,42,0,0,2026-04-15,B,625
M500090,DAL1,BLK1,227,0,74,0,2026-01-28,C,227
M500090,DAL1,REC1,0,0,0,0,2026-03-19,C,0
M500010,KCH1,0001,32,0,0,0,2026-04-09,A,32
M500010,KCH1,0002,123,0,0,0,2026-05-20,C,123
M500010,KCH1,QI01,661,49,0,81,2026-02-24,B,661
M500010,KCH1,BLK1,75,0,0,0,2026-02-27,C,87
M500010,KCH1,REC1,157,0,0,0,2026-04-07,B,162
M500110,DAL1,0001,64,0,0,0,2026-03-14,C,64
M500110,DAL1,0002,354,0,0,105,2026-02-06,C,366
M500110,DAL1,QI01,186,105,0,0,2026-03-08,B,198
M500110,DAL1,BLK1,617,0,73,0,2026-02-27,B,617
M500110,DAL1,REC1,543,0,0,0,2026-05-15,A,540
M500192,AUS1,0001,276,0,0,0,2026-04-23,B,288
M500192,AUS1,0002,0,0,0,0,2026-05-09,B,0
M500192,AUS1,QI01,61,78,0,0,2026-03-21,B,61
M500192,AUS1,BLK1,346,0,148,42,2026-03-15,B,351
M500192,AUS1,REC1,567,0,0,2,2026-04-03,C,579
M500280,KCH1,0001,86,0,0,283,2026-04-29,C,83
M500280,KCH1,0002,356,0,0,0,2026-02-19,B,356
M500280,KCH1,QI01,0,22,0,0,2026-02-11,C,-3
M500280,KCH1,BLK1,400,0,0,0,2026-02-26,C,412
M500280,KCH1,REC1,607,0,0,0,2026-02-17,B,607
M500023,AUS1,0001,282,0,0,0,2026-04-01,B,282
M500023,AUS1,0002,0,0,0,0,2026-05-18,C,12
M500023,AUS1,QI01,0,0,0,0,2026-02-04,A,0
M500023,AUS1,BLK1,64,0,49,0,2026-04-02,C,76
M500023,AUS1,REC1,455,0,0,0,2026-03-30,C,467
M500060,KCH1,0001,0,0,0,0,2026-02-01,C,0
M500060,KCH1,0002,125,0,0,0,2026-02-05,B,125
M500060,KCH1,QI01,0,9,0,0,2026-05-05,B,-3
M500060,KCH1,BLK1,229,0,121,243,2026-03-12,B,229
M500060,KCH1,REC1,0,0,0,0,2026-05-19,B,0
M500130,KCH1,0001,0,0,0,0,2026-02-05,A,0
M500130,KCH1,0002,419,0,0,0,2026-04-24,C,424
M500130,KCH1,QI01,504,69,0,0,2026-05-21,C,504
M500130,KCH1,BLK1,72,0,0,0,2026-01-28,A,72
M500130,KCH1,REC1,0,0,0,0,2026-03-15,C,5
M500169,AUS1,0001,0,0,0,0,2026-04-12,C,0
M500169,AUS1,0002,308,0,0,0,2026-03-21,C,308
M500169,AUS1,QI01,52,51,0,0,2026-04-01,B,49
M500169,AUS1,BLK1,38,0,0,0,2026-05-11,A,38
M500169,AUS1,REC1,156,0,0,0,2026-04-15,C,153
M500288,PHX1,0001,245,0,0,0,2026-04-12,C,242
M500288,PHX1,0002,265,0,0,0,2026-05-26,C,265
M500288,PHX1,QI01,94,151,0,0,2026-02-01,C,94
M500288,PHX1,BLK1,241,0,0,0,2026-04-15,B,253
M500288,PHX1,REC1,0,0,0,0,2026-04-10,C,-3
M500284,MTY1,0001,0,0,0,122,2026-03-25,C,12
M500284,MTY1,0002,406,0,0,0,2026-03-26,A,418
M500284,MTY1,QI01,0,55,0,0,2026-04-16,B,-3
M500284,MTY1,BLK1,555,0,0,175,2026-04-20,C,560
M500284,MTY1,REC1,30,0,0,0,2026-03-15,C,27
M500142,DAL1,0001,467,0,0,0,2026-02-21,C,467
M500142,DAL1,0002,252,0,0,234,2026-02-16,C,252
M500142,DAL1,QI01,0,0,0,0,2026-05-24,B,-3
M500142,DAL1,BLK1,238,0,0,0,2026-05-03,C,235
M500142,DAL1,REC1,170,0,0,0,2026-03-03,C,170
M500131,AUS1,0001,0,0,0,0,2026-02-12,C,0
M500131,AUS1,0002,15,0,0,0,2026-02-16,C,15
M500131,AUS1,QI01,275,0,0,0,2026-02-07,C,287
M500131,AUS1,BLK1,0,0,4,0,2026-04-30,B,0
M500131,AUS1,REC1,0,0,0,245,2026-05-18,C,5
M500037,MTY1,0001,174,0,0,0,2026-05-25,C,174
M500037,MTY1,0002,483,0,0,0,2026-02-18,B,488
M500037,MTY1,QI01,0,50,0,0,2026-02-22,C,0
M500037,MTY1,BLK1,0,0,15,0,2026-03-22,C,0
M500037,MTY1,REC1,142,0,0,0,2026-05-06,B,147
M500184,DAL1,0001,495,0,0,0,2026-04-12,C,495
M500184,DAL1,0002,30,0,0,0,2026-05-03,C,30
M500184,DAL1,QI01,0,0,0,0,2026-02-24,C,5
M500184,DAL1,BLK1,594,0,111,0,2026-05-09,C,594
M500184,DAL1,REC1,256,0,0,0,2026-02-16,B,256
M500200,PHX1,0001,707,0,0,142,2026-03-25,C,712
M500200,PHX1,0002,0,0,0,0,2026-02-10,B,0
M500200,PHX1,QI01,0,36,0,161,2026-04-20,A,12
M500200,PHX1,BLK1,327,0,0,0,2026-03-23,A,332
M500200,PHX1,REC1,0,0,0,61,2026-03-29,C,0
M500132,PHX1,0001,254,0,0,45,2026-05-23,C,266
M500132,PHX1,0002,401,0,0,104,2026-04-11,C,406
M500132,PHX1,QI01,0,0,0,0,2026-03-10,B,12
M500132,PHX1,BLK1,200,0,0,0,2026-04-27,C,197
M500132,PHX1,REC1,136,0,0,0,2026-03-03,A,148
M500213,AUS1,0001,4,0,0,0,2026-02-01,C,16
M500213,AUS1,0002,237,0,0,0,2026-02-09,C,242
M500213,AUS1,QI01,2,0,0,0,2026-02-03,B,7
M500213,AUS1,BLK1,0,0,43,56,2026-04-26,B,5
M500213,AUS1,REC1,0,0,0,0,2026-05-26,A,5
M500253,PHX1,0001,0,0,0,0,2026-02-13,C,5
M500253,PHX1,0002,0,0,0,0,2026-02-01,C,5
M500253,PHX1,QI01,549,90,0,0,2026-04-05,C,549
M500253,PHX1,BLK1,496,0,0,0,2026-05-19,B,493
M500253,PHX1,REC1,0,0,0,0,2026-02-11,C,-3
M500205,AUS1,0001,0,0,0,0,2026-03-09,C,12
M500205,AUS1,0002,0,0,0,0,2026-03-14,C,12
M500205,AUS1,QI01,550,177,0,0,2026-05-09,C,562
M500205,AUS1,BLK1,0,0,21,0,2026-05-09,B,5
M500205,AUS1,REC1,20,0,0,85,2026-04-30,B,20
M500261,MTY1,0001,0,0,0,0,2026-02-20,A,0
M500261,MTY1,0002,299,0,0,0,2026-04-14,B,296
M500261,MTY1,QI01,0,0,0,0,2026-03-17,A,-3
M500261,MTY1,BLK1,0,0,66,0,2026-05-06,B,5
M500261,MTY1,REC1,0,0,0,0,2026-04-06,A,0
M500272,DAL1,0001,132,0,0,0,2026-02-02,A,144
M500272,DAL1,0002,0,0,0,0,2026-02-12,C,0
M500272,DAL1,QI01,173,12,0,0,2026-04-29,C,173
M500272,DAL1,BLK1,0,0,0,0,2026-02-13,B,0
M500272,DAL1,REC1,379,0,0,0,2026-05-24,B,379
M500299,MTY1,0001,0,0,0,0,2026-03-16,A,5
M500299,MTY1,0002,468,0,0,74,2026-04-16,B,468
M500299,MTY1,QI01,317,0,0,0,2026-05-21,C,329
M500299,MTY1,BLK1,0,0,145,0,2026-02-07,C,12
M500299,MTY1,REC1,251,0,0,0,2026-02-04,B,248
M500298,MTY1,0001,0,0,0,0,2026-05-19,B,0
M500298,MTY1,0002,518,0,0,0,2026-03-02,A,518
M500298,MTY1,QI01,530,128,0,8,2026-03-24,B,530
M500298,MTY1,BLK1,0,0,11,0,2026-03-02,B,-3
M500298,MTY1,REC1,0,0,0,0,2026-02-06,B,0
M500075,AUS1,0001,319,0,0,51,2026-04-03,C,319
M500075,AUS1,0002,596,0,0,260,2026-03-07,B,596
M500075,AUS1,QI01,210,69,0,0,2026-03-20,C,210
M500075,AUS1,BLK1,460,0,123,0,2026-02-18,B,460
M500075,AUS1,REC1,0,0,0,0,2026-02-12,C,5
M500076,KCH1,0001,273,0,0,0,2026-03-18,B,278
M500076,KCH1,0002,0,0,0,0,2026-05-10,C,0
M500076,KCH1,QI01,117,14,0,0,2026-02-01,C,114
M500076,KCH1,BLK1,625,0,55,0,2026-03-27,C,625
M500076,KCH1,REC1,142,0,0,58,2026-05-26,A,142
M500005,KCH1,0001,589,0,0,0,2026-03-03,C,594
M500005,KCH1,0002,0,0,0,0,2026-04-02,A,0
M500005,KCH1,QI01,266,0,0,0,2026-03-06,C,266
M500005,KCH1,BLK1,0,0,0,20,2026-02-26,A,-3
M500005,KCH1,REC1,186,0,0,0,2026-02-07,C,186
M500074,AUS1,0001,119,0,0,0,2026-05-14,C,124
M500074,AUS1,0002,102,0,0,0,2026-02-14,B,99
M500074,AUS1,QI01,254,52,0,0,2026-02-16,B,254
M500074,AUS1,BLK1,0,0,0,0,2026-02-13,C,5
M500074,AUS1,REC1,0,0,0,0,2026-02-17,C,0
M500032,KCH1,0001,26,0,0,0,2026-03-14,A,26
M500032,KCH1,0002,456,0,0,0,2026-05-07,C,461
M500032,KCH1,QI01,429,94,0,0,2026-04-11,C,441
M500032,KCH1,BLK1,138,0,0,0,2026-05-26,B,138
M500032,KCH1,REC1,435,0,0,0,2026-04-21,B,435
M500145,DAL1,0001,92,0,0,0,2026-05-10,C,104
M500145,DAL1,0002,0,0,0,0,2026-05-27,A,0
M500145,DAL1,QI01,0,45,0,0,2026-03-17,A,0
M500145,DAL1,BLK1,0,0,73,0,2026-03-13,A,0
M500145,DAL1,REC1,0,0,0,0,2026-03-04,C,0
M500051,AUS1,0001,0,0,0,0,2026-04-10,A,-3
M500051,AUS1,0002,116,0,0,109,2026-04-13,C,116
M500051,AUS1,QI01,0,141,0,0,2026-04-10,B,5
M500051,AUS1,BLK1,0,0,58,0,2026-02-05,C,12
M500051,AUS1,REC1,542,0,0,0,2026-03-15,B,539
M500195,PHX1,0001,226,0,0,0,2026-03-13,C,231
M500195,PHX1,0002,502,0,0,0,2026-05-05,C,502
M500195,PHX1,QI01,201,38,0,0,2026-03-21,B,201
M500195,PHX1,BLK1,37,0,14,0,2026-05-19,B,49
M500195,PHX1,REC1,203,0,0,0,2026-04-26,C,200
M500100,KCH1,0001,0,0,0,0,2026-04-25,B,-3
M500100,KCH1,0002,0,0,0,0,2026-02-20,C,0
M500100,KCH1,QI01,307,0,0,159,2026-04-21,B,319
M500100,KCH1,BLK1,0,0,13,0,2026-03-10,A,5
M500100,KCH1,REC1,360,0,0,0,2026-03-16,B,357
M500283,MTY1,0001,99,0,0,0,2026-04-28,C,96
M500283,MTY1,0002,290,0,0,0,2026-05-25,A,290
M500283,MTY1,QI01,0,41,0,84,2026-02-01,C,-3
M500283,MTY1,BLK1,0,0,0,0,2026-04-26,C,0
M500283,MTY1,REC1,276,0,0,0,2026-05-02,B,276
M500019,AUS1,0001,0,0,0,0,2026-05-08,A,-3
M500019,AUS1,0002,416,0,0,0,2026-02-01,A,416
M500019,AUS1,QI01,0,0,0,0,2026-02-01,A,-3
M500019,AUS1,BLK1,230,0,0,114,2026-03-20,B,227
M500019,AUS1,REC1,0,0,0,0,2026-04-06,A,0
M500175,DAL1,0001,162,0,0,0,2026-05-19,C,174
M500175,DAL1,0002,0,0,0,0,2026-05-07,A,0
M500175,DAL1,QI01,377,0,0,0,2026-04-08,A,377
M500175,DAL1,BLK1,43,0,130,0,2026-05-26,B,48
M500175,DAL1,REC1,191,0,0,0,2026-03-19,C,196
M500041,DAL1,0001,249,0,0,0,2026-03-30,C,249
M500041,DAL1,0002,310,0,0,0,2026-05-14,A,310
M500041,DAL1,QI01,0,123,0,0,2026-04-15,B,0
M500041,DAL1,BLK1,476,0,4,0,2026-03-03,A,476
M500041,DAL1,REC1,106,0,0,0,2026-04-29,C,118
M500120,AUS1,0001,0,0,0,0,2026-05-12,A,0
M500120,AUS1,0002,121,0,0,0,2026-03-01,C,133
M500120,AUS1,QI01,94,127,0,0,2026-03-11,C,94
M500120,AUS1,BLK1,0,0,0,0,2026-02-26,A,0
M500120,AUS1,REC1,0,0,0,0,2026-05-04,A,0
M500248,DAL1,0001,234,0,0,0,2026-05-01,C,234
M500248,DAL1,0002,69,0,0,0,2026-04-22,B,69
M500248,DAL1,QI01,0,0,0,0,2026-04-25,B,-3
M500248,DAL1,BLK1,191,0,0,0,2026-02-05,C,196
M500248,DAL1,REC1,409,0,0,224,2026-03-05,B,406
M500102,KCH1,0001,302,0,0,0,2026-04-15,A,314
M500102,KCH1,0002,0,0,0,0,2026-04-22,B,-3
M500102,KCH1,QI01,297,0,0,0,2026-02-01,C,297
M500102,KCH1,BLK1,327,0,57,0,2026-02-16,B,339
M500102,KCH1,REC1,103,0,0,0,2026-04-15,C,100
M500259,AUS1,0001,367,0,0,0,2026-01-29,A,367
M500259,AUS1,0002,220,0,0,0,2026-04-12,C,220
M500259,AUS1,QI01,0,0,0,0,2026-02-25,A,12
M500259,AUS1,BLK1,0,0,0,0,2026-04-13,C,-3
M500259,AUS1,REC1,0,0,0,0,2026-02-11,A,0
M500099,PHX1,0001,235,0,0,0,2026-05-03,A,232
M500099,PHX1,0002,127,0,0,0,2026-05-01,C,124
