info_record_id,material_id,supplier_id,plant,purchasing_org,price,currency,price_unit,lead_time_days,min_order_qty,valid_from,valid_to
IR0002019,M500219,S100035,KCH1,MX01,17.02,USD,100,69,250,2025-06-14,2026-11-15
IR0002020,M500219,S100033,KCH1,CA01,15.88,USD,100,69,10,2024-08-13,2028-03-16
IR0002021,M500220,S100002,AUS1,CA01,17.52,USD,10,23,250,2024-12-02,2027-09-20
IR0002022,M500220,S100014,AUS1,CA01,25.36,USD,100,18,10,2025-01-15,2027-01-12
IR0002023,M500220,S100010,MTY1,US01,21.15,USD,10,26,250,2026-01-19,2028-09-03
IR0002024,M500220,S100034,MTY1,US01,25.48,USD,1,25,10,2025-05-18,2027-11-17
IR0002025,M500220,S100030,MTY1,US01,18.85,USD,100,23,50,2024-08-17,2027-04-16
IR0002026,M500220,S100048,MTY1,CA01,24.84,USD,1,18,10,2024-10-14,2027-05-01
IR0002027,M500220,S100032,KCH1,CA01,21.39,USD,100,33,100,2025-12-22,2027-05-13
IR0002028,M500220,S100042,KCH1,CA01,18.42,USD,100,19,10,2025-12-17,2027-01-01
IR0002029,M500220,S100046,KCH1,US01,19.30,USD,1,23,1,2025-03-02,2027-11-27
IR0002030,M500220,S100050,KCH1,CA01,19.54,USD,10,31,250,2025-09-14,2027-07-31
IR0002031,M500220,S100038,PHX1,US01,17.30,USD,10,26,250,2024-11-05,2028-06-20
IR0002032,M500220,S100029,PHX1,MX01,20.34,USD,10,21,100,2025-12-09,2027-08-29
IR0002033,M500220,S100034,DAL1,CA01,25.55,USD,10,36,50,2025-03-03,2027-09-19
IR0002034,M500220,S100026,DAL1,CA01,23.46,USD,1,25,10,2024-04-01,2027-11-10
IR0002035,M500221,S100045,PHX1,CA01,15.43,USD,10,47,1,2025-09-04,2027-06-12
IR0002036,M500221,S100043,DAL1,MX01,14.75,USD,10,59,250,2024-12-11,2027-02-07
IR0002037,M500221,S100011,KCH1,MX01,17.26,USD,1,2,1,2024-10-06,2027-10-22
IR0002038,M500221,S100027,KCH1,US01,17.11,USD,1,4,10,2025-12-31,2027-04-13
IR0002039,M500221,S100018,KCH1,US01,19.30,USD,10,5,250,2024-09-19,2028-01-18
IR0002040,M500222,S100016,PHX1,MX01,3.22,USD,1,39,250,2024-08-04,2028-05-26
IR0002041,M500222,S100023,PHX1,US01,2.69,USD,1,44,100,2024-03-30,2026-09-12
IR0002042,M500222,S100013,MTY1,CA01,2.85,USD,100,17,1,2026-01-27,2027-01-05
IR0002043,M500222,S100021,MTY1,MX01,2.77,USD,100,14,100,2025-01-23,2027-09-04
IR0002044,M500222,S100026,MTY1,CA01,2.67,USD,10,13,250,2024-07-02,2028-07-09
IR0002045,M500222,S100040,DAL1,MX01,2.52,USD,100,28,10,2026-01-22,2027-08-11
IR0002046,M500222,S100037,DAL1,CA01,2.36,USD,100,27,50,2024-05-12,2026-11-18
IR0002047,M500222,S100024,DAL1,US01,3.02,USD,1,26,10,2025-12-03,2028-03-20
IR0002048,M500222,S100010,KCH1,MX01,2.42,USD,1,70,50,2024-04-04,2028-10-26
IR0002049,M500222,S100004,KCH1,MX01,3.13,USD,1,67,50,2025-12-11,2028-05-11
IR0002050,M500222,S100030,KCH1,MX01,2.59,USD,1,59,10,2024-10-02,2027-06-24
IR0002051,M500223,S100043,DAL1,MX01,6.05,USD,10,18,1,2025-10-02,2027-12-23
IR0002052,M500223,S100020,KCH1,US01,5.68,USD,1,29,50,2025-02-11,2028-07-25
IR0002053,M500223,S100004,KCH1,MX01,5.63,USD,100,30,100,2025-05-01,2026-09-04
IR0002054,M500223,S100019,PHX1,US01,5.86,USD,1,25,1,2026-01-26,2028-04-06
IR0002055,M500223,S100042,PHX1,MX01,4.37,USD,10,26,50,2025-02-12,2028-08-30
IR0002056,M500223,S100046,MTY1,CA01,5.41,USD,10,7,10,2026-01-21,2027-06-11
IR0002057,M500223,S100010,AUS1,MX01,4.19,USD,1,14,50,2024-12-28,2026-09-03
IR0002058,M500223,S100021,AUS1,MX01,5.65,USD,10,10,10,2025-06-24,2027-05-21
IR0002059,M500224,S100039,KCH1,CA01,3.89,USD,10,2,10,2024-05-20,2027-11-11
IR0002060,M500224,S100050,KCH1,CA01,4.61,USD,1,3,10,2024-09-30,2027-04-27
IR0002061,M500224,S100050,AUS1,MX01,4.41,USD,100,29,10,2025-09-01,2028-05-21
IR0002062,M500224,S100006,DAL1,MX01,3.17,USD,100,34,250,2025-04-27,2028-04-23
IR0002063,M500224,S100036,PHX1,US01,4.17,USD,100,28,50,2024-08-08,2028-06-16
IR0002064,M500224,S100011,MTY1,MX01,3.18,USD,1,17,10,2024-07-11,2026-12-14
IR0002065,M500224,S100013,MTY1,MX01,4.44,USD,100,21,1,2025-03-26,2027-10-01
IR0002066,M500224,S100008,MTY1,US01,4.50,USD,100,27,100,2024-11-22,2027-01-28
IR0002067,M500225,S100020,PHX1,MX01,12.17,USD,100,48,1,2025-12-09,2028-01-03
IR0002068,M500225,S100033,KCH1,US01,11.50,USD,100,9,10,2024-10-15,2027-06-19
IR0002069,M500225,S100049,MTY1,CA01,14.55,USD,10,8,100,2025-06-08,2027-05-31
IR0002070,M500225,S100017,AUS1,CA01,11.15,USD,100,27,100,2024-09-04,2027-12-25
IR0002071,M500226,S100049,AUS1,US01,4.67,USD,100,23,1,2024-04-20,2027-12-09
IR0002072,M500226,S100046,AUS1,MX01,4.07,USD,100,33,1,2026-01-22,2027-03-14
IR0002073,M500226,S100010,AUS1,MX01,4.52,USD,1,27,100,2025-11-14,2028-06-23
IR0002074,M500226,S100013,DAL1,US01,3.26,USD,10,32,1,2024-07-10,2028-05-13
IR0002075,M500226,S100023,MTY1,MX01,4.74,USD,10,18,250,2024-06-19,2028-05-09
IR0002076,M500226,S100046,PHX1,US01,3.20,USD,1,12,250,2025-06-09,2027-04-06
IR0002077,M500226,S100009,PHX1,US01,4.22,USD,1,10,1,2026-02-08,2028-11-03
IR0002078,M500227,S100013,DAL1,CA01,16.14,USD,100,92,50,2025-07-12,2026-09-26
IR0002079,M500227,S100016,DAL1,MX01,17.84,USD,100,97,10,2024-08-12,2028-08-05
IR0002080,M500227,S100012,DAL1,MX01,19.26,USD,100,92,10,2024-10-26,2027-08-04
IR0002081,M500227,S100014,DAL1,CA01,20.70,USD,100,81,50,2025-09-25,2028-02-14
IR0002082,M500227,S100048,KCH1,US01,20.55,USD,10,51,10,2025-10-25,2027-03-30
IR0002083,M500227,S100018,KCH1,US01,19.63,USD,1,64,100,2025-04-05,2028-02-08
IR0002084,M500227,S100023,KCH1,US01,17.80,USD,10,57,100,2024-08-11,2028-03-22
IR0002085,M500227,S100010,PHX1,US01,16.72,USD,10,96,250,2026-01-31,2026-09-28
IR0002086,M500227,S100016,PHX1,CA01,20.58,USD,10,101,100,2025-04-05,2027-10-23
IR0002087,M500227,S100046,AUS1,US01,16.63,USD,1,71,50,2024-10-03,2028-10-19
IR0002088,M500227,S100018,AUS1,CA01,17.27,USD,1,60,50,2025-08-29,2028-04-05
IR0002089,M500227,S100007,AUS1,US01,17.53,USD,1,65,50,2024-09-10,2027-07-01
IR0002090,M500227,S100026,AUS1,CA01,14.88,USD,1,66,10,2025-11-28,2027-09-08
IR0002091,M500227,S100005,MTY1,US01,20.27,USD,10,14,1,2025-11-05,2027-07-06
IR0002092,M500227,S100027,MTY1,CA01,19.39,USD,1,22,50,2024-06-05,2027-02-12
IR0002093,M500227,S100035,MTY1,CA01,21.16,USD,10,17,100,2024-05-13,2027-05-29
IR0002094,M500227,S100025,MTY1,CA01,17.48,USD,10,19,100,2024-09-23,2027-05-05
IR0002095,M500228,S100006,MTY1,CA01,20.10,USD,10,30,50,2024-03-27,2027-06-01
IR0002096,M500228,S100018,MTY1,CA01,17.54,USD,1,12,1,2024-12-24,2028-11-09
IR0002097,M500228,S100002,MTY1,MX01,27.18,USD,1,27,10,2024-06-12,2027-10-23
IR0002098,M500228,S100013,MTY1,CA01,25.36,USD,10,20,10,2025-07-07,2028-02-12
IR0002099,M500228,S100042,DAL1,US01,21.21,USD,100,5,250,2024-11-19,2028-09-25
IR0002100,M500228,S100043,AUS1,MX01,19.21,USD,1,45,250,2024-03-24,2028-06-02
IR0002101,M500228,S100004,AUS1,CA01,17.58,USD,1,28,10,2024-12-28,2028-07-25
IR0002102,M500228,S100038,AUS1,CA01,25.93,USD,1,33,50,2024-12-23,2028-08-04
IR0002103,M500228,S100036,KCH1,MX01,21.51,USD,10,41,50,2024-10-20,2027-12-13
IR0002104,M500228,S100018,KCH1,CA01,26.14,USD,1,32,10,2024-04-12,2028-04-07
IR0002105,M500228,S100013,KCH1,CA01,20.14,USD,100,35,100,2024-06-19,2027-08-24
IR0002106,M500228,S100019,PHX1,CA01,25.82,USD,1,13,50,2024-10-18,2028-08-07
IR0002107,M500228,S100009,PHX1,US01,18.39,USD,100,1,100,2024-09-23,2026-09-02
IR0002108,M500228,S100006,PHX1,CA01,21.92,USD,100,7,50,2025-07-23,2027-05-30
IR0002109,M500229,S100015,PHX1,MX01,3.26,USD,1,26,50,2025-10-20,2027-10-19
IR0002110,M500229,S100021,PHX1,CA01,4.09,USD,100,14,1,2024-09-09,2028-05-07
IR0002111,M500229,S100029,DAL1,US01,3.09,USD,100,37,50,2026-02-04,2027-12-15
IR0002112,M500229,S100029,AUS1,MX01,3.38,USD,10,1,50,2025-06-17,2026-10-06
IR0002113,M500229,S100026,AUS1,MX01,4.31,USD,1,9,50,2024-05-18,2028-08-17
IR0002114,M500229,S100005,AUS1,MX01,3.21,USD,1,14,10,2025-09-17,2028-11-09
IR0002115,M500229,S100046,KCH1,US01,2.95,USD,1,28,50,2024-07-10,2028-03-16
IR0002116,M500229,S100023,KCH1,CA01,4.48,USD,10,18,1,2025-05-13,2028-06-08
IR0002117,M500229,S100026,KCH1,US01,4.37,USD,100,17,250,2024-09-05,2028-03-21
IR0002118,M500229,S100043,KCH1,MX01,4.38,USD,100,23,1,2024-10-26,2026-10-03
IR0002119,M500229,S100032,MTY1,CA01,3.07,USD,10,17,50,2024-07-07,2026-12-27
IR0002120,M500230,S100025,MTY1,US01,2.78,USD,100,61,50,2025-11-04,2028-04-13
IR0002121,M500230,S100046,MTY1,MX01,3.90,USD,10,53,250,2025-04-13,2027-02-18
IR0002122,M500230,S100042,MTY1,CA01,4.22,USD,1,54,100,2024-08-07,2028-06-23
IR0002123,M500230,S100019,PHX1,MX01,3.57,USD,1,21,10,2024-11-05,2026-08-30
IR0002124,M500230,S100036,PHX1,CA01,4.16,USD,1,3,250,2025-06-14,2027-02-18
IR0002125,M500230,S100044,PHX1,US01,3.88,USD,10,16,250,2026-01-17,2028-03-11
IR0002126,M500230,S100047,PHX1,MX01,3.33,USD,10,14,1,2024-06-28,2026-10-26
IR0002127,M500230,S100035,KCH1,MX01,3.71,USD,10,29,1,2025-07-24,2028-03-10
IR0002128,M500230,S100028,KCH1,CA01,3.88,USD,100,31,10,2024-12-25,2027-07-06
IR0002129,M500231,S100050,AUS1,MX01,36.51,USD,100,48,1,2026-02-16,2026-09-09
IR0002130,M500231,S100003,KCH1,MX01,35.57,USD,100,39,250,2025-12-17,2028-02-17
IR0002131,M500231,S100016,KCH1,CA01,42.02,USD,100,27,250,2025-09-02,2026-10-02
IR0002132,M500231,S100032,KCH1,CA01,37.05,USD,100,30,100,2024-09-08,2027-04-23
IR0002133,M500231,S100034,KCH1,CA01,37.66,USD,10,31,250,2024-10-02,2028-09-03
IR0002134,M500232,S100023,AUS1,CA01,10.29,USD,10,37,50,2025-05-18,2027-08-09
IR0002135,M500232,S100004,AUS1,MX01,12.41,USD,100,28,100,2025-05-11,2026-11-25
IR0002136,M500232,S100031,AUS1,CA01,12.79,USD,1,26,10,2025-05-16,2028-01-18
IR0002137,M500232,S100019,AUS1,US01,13.78,USD,1,30,100,2025-04-09,2027-08-02
IR0002138,M500232,S100026,DAL1,MX01,11.73,USD,10,8,10,2025-12-20,2027-04-04
IR0002139,M500232,S100040,DAL1,US01,10.90,USD,100,1,100,2025-02-02,2027-11-22
IR0002140,M500232,S100050,KCH1,CA01,12.44,USD,1,46,10,2025-01-23,2027-04-15
IR0002141,M500232,S100049,KCH1,MX01,12.23,USD,1,30,50,2024-10-29,2027-10-09
IR0002142,M500232,S100003,KCH1,CA01,13.81,USD,100,44,1,2024-07-26,2027-03-18
IR0002143,M500232,S100047,MTY1,CA01,12.92,USD,1,35,10,2025-02-16,2027-03-28
IR0002144,M500233,S100028,AUS1,MX01,0.68,USD,100,16,100,2025-09-17,2028-02-22
IR0002145,M500233,S100015,AUS1,MX01,0.61,USD,10,27,10,2025-07-08,2028-01-17
IR0002146,M500233,S100014,AUS1,US01,0.79,USD,100,10,1,2026-01-12,2027-04-21
IR0002147,M500233,S100017,AUS1,MX01,0.65,USD,100,15,50,2024-08-10,2028-08-04
IR0002148,M500233,S100014,KCH1,US01,0.63,USD,1,19,250,2024-11-18,2026-09-06
IR0002149,M500233,S100035,DAL1,US01,0.59,USD,100,22,250,2025-01-05,2028-06-05
IR0002150,M500233,S100018,DAL1,CA01,0.70,USD,10,10,250,2024-05-18,2026-09-07
IR0002151,M500233,S100049,MTY1,MX01,0.56,USD,100,47,100,2024-12-13,2028-04-02
IR0002152,M500233,S100044,MTY1,CA01,0.65,USD,100,31,1,2025-02-04,2028-08-17
IR0002153,M500233,S100008,MTY1,MX01,0.78,USD,1,41,250,2025-02-06,2028-01-09
IR0002154,M500234,S100028,PHX1,MX01,16.77,USD,1,44,250,2025-03-24,2027-03-25
IR0002155,M500234,S100019,PHX1,MX01,13.71,USD,1,32,10,2024-12-06,2028-02-11
IR0002156,M500234,S100041,MTY1,MX01,14.41,USD,100,30,10,2025-07-06,2028-05-04
IR0002157,M500234,S100037,MTY1,US01,15.90,USD,1,21,10,2024-03-26,2027-03-30
IR0002158,M500234,S100039,AUS1,MX01,14.09,USD,10,10,1,2024-09-13,2027-09-13
IR0002159,M500234,S100009,DAL1,CA01,17.12,USD,100,38,250,2025-03-15,2026-09-06
IR0002160,M500235,S100041,MTY1,CA01,4.38,USD,10,19,50,2024-04-27,2027-12-07
IR0002161,M500235,S100043,MTY1,MX01,4.45,USD,1,21,250,2024-07-16,2028-04-07
IR0002162,M500235,S100050,MTY1,MX01,3.57,USD,100,17,10,2025-02-16,2028-09-05
IR0002163,M500235,S100003,MTY1,US01,4.01,USD,10,29,10,2024-08-26,2027-08-03
IR0002164,M500235,S100007,PHX1,MX01,4.27,USD,1,47,100,2024-07-18,2028-10-11
IR0002165,M500235,S100021,PHX1,MX01,3.90,USD,10,48,50,2025-06-29,2028-04-27
IR0002166,M500235,S100013,KCH1,MX01,3.96,USD,10,15,50,2024-07-28,2028-03-24
IR0002167,M500235,S100005,AUS1,US01,3.69,USD,1,7,10,2024-09-10,2028-01-10
IR0002168,M500235,S100031,AUS1,CA01,4.73,USD,1,12,50,2024-10-27,2027-03-22
IR0002169,M500236,S100043,AUS1,US01,62.62,USD,100,40,50,2025-08-11,2027-02-16
IR0002170,M500236,S100030,AUS1,US01,67.07,USD,10,26,1,2025-07-14,2028-04-29
IR0002171,M500236,S100014,AUS1,MX01,53.95,USD,100,42,100,2025-10-14,2026-09-29
IR0002172,M500236,S100047,AUS1,MX01,54.35,USD,10,32,10,2025-01-08,2028-09-01
IR0002173,M500236,S100020,KCH1,US01,74.59,USD,100,35,250,2024-07-26,2028-04-01
IR0002174,M500236,S100049,KCH1,US01,68.91,USD,10,25,250,2024-05-13,2027-06-08
IR0002175,M500236,S100029,KCH1,US01,69.26,USD,10,33,50,2026-01-25,2028-04-30
IR0002176,M500236,S100050,KCH1,US01,54.08,USD,10,39,10,2024-05-05,2028-03-20
IR0002177,M500236,S100027,DAL1,US01,75.35,USD,1,34,100,2025-04-16,2027-05-14
IR0002178,M500236,S100028,DAL1,MX01,77.95,USD,100,27,10,2024-08-04,2026-10-23
IR0002179,M500236,S100037,DAL1,US01,74.42,USD,10,30,50,2024-09-22,2028-04-03
IR0002180,M500237,S100036,DAL1,CA01,31.04,USD,10,3,250,2025-08-06,2027-11-22
IR0002181,M500237,S100029,PHX1,CA01,28.09,USD,100,20,250,2025-05-23,2027-08-24
IR0002182,M500237,S100018,PHX1,US01,31.12,USD,1,18,10,2026-01-07,2027-10-04
IR0002183,M500238,S100033,DAL1,MX01,3.36,USD,10,23,10,2024-07-13,2028-06-16
IR0002184,M500238,S100015,MTY1,CA01,3.69,USD,1,23,10,2025-06-25,2027-08-27
IR0002185,M500238,S100020,MTY1,CA01,3.36,USD,1,36,100,2025-11-05,2028-07-28
IR0002186,M500238,S100050,MTY1,MX01,3.62,USD,1,30,50,2025-12-14,2026-08-31
IR0002187,M500239,S100040,KCH1,US01,0.98,USD,10,20,50,2025-04-17,2028-04-18
IR0002188,M500239,S100019,KCH1,MX01,0.82,USD,100,8,100,2024-12-04,2028-09-16
IR0002189,M500239,S100025,KCH1,US01,1.13,USD,1,13,250,2025-08-11,2027-02-23
IR0002190,M500239,S100028,KCH1,MX01,0.91,USD,10,23,100,2024-03-23,2027-10-14
IR0002191,M500239,S100041,AUS1,CA01,0.82,USD,100,18,10,2024-07-21,2028-06-10
IR0002192,M500239,S100014,DAL1,MX01,0.95,USD,1,15,250,2024-08-10,2027-10-25
IR0002193,M500239,S100024,DAL1,MX01,0.77,USD,1,13,250,2025-04-02,2027-07-15
IR0002194,M500239,S100031,PHX1,CA01,1.13,USD,10,25,250,2025-11-01,2026-09-26
IR0002195,M500239,S100013,PHX1,US01,0.94,USD,100,24,250,2025-01-30,2028-03-20
IR0002196,M500239,S100034,PHX1,MX01,1.11,USD,1,28,100,2025-04-21,2028-05-09
IR0002197,M500239,S100003,MTY1,MX01,1.13,USD,1,17,100,2024-07-08,2026-12-01
IR0002198,M500239,S100023,MTY1,MX01,0.96,USD,100,14,1,2024-11-26,2026-11-17
IR0002199,M500239,S100022,MTY1,MX01,0.77,USD,10,18,10,2024-10-11,2026-09-02
IR0002200,M500240,S100046,PHX1,CA01,3.19,USD,100,63,250,2024-07-26,2028-08-27
IR0002201,M500240,S100011,PHX1,US01,4.95,USD,1,66,10,2024-12-12,2026-11-19
IR0002202,M500240,S100049,KCH1,US01,4.95,USD,1,91,50,2025-08-02,2027-06-08
IR0002203,M500241,S100043,DAL1,MX01,6.08,USD,10,21,50,2025-12-26,2027-04-01
IR0002204,M500241,S100025,PHX1,CA01,6.20,USD,100,17,100,2025-06-01,2028-03-01
IR0002205,M500241,S100010,PHX1,US01,8.06,USD,1,24,250,2025-10-06,2028-09-02
IR0002206,M500241,S100046,PHX1,CA01,6.92,USD,100,14,10,2025-02-03,2026-11-09
IR0002207,M500241,S100008,MTY1,MX01,6.05,USD,1,25,10,2024-07-30,2027-11-10
IR0002208,M500241,S100044,KCH1,US01,6.94,USD,100,45,100,2024-06-04,2027-04-09
IR0002209,M500241,S100040,KCH1,US01,6.04,USD,1,36,1,2024-07-03,2028-09-01
IR0002210,M500242,S100043,DAL1,MX01,8.60,USD,1,55,250,2024-07-29,2028-06-29
IR0002211,M500242,S100022,DAL1,US01,8.47,USD,10,72,1,2025-01-17,2028-06-04
IR0002212,M500242,S100039,DAL1,US01,7.62,USD,1,57,10,2025-04-28,2027-08-28
IR0002213,M500242,S100014,PHX1,CA01,9.27,USD,1,42,1,2024-12-12,2026-09-01
IR0002214,M500242,S100017,MTY1,MX01,8.62,USD,1,37,1,2026-01-05,2028-03-02
IR0002215,M500242,S100048,MTY1,CA01,7.93,USD,10,37,50,2024-08-01,2027-04-24
IR0002216,M500242,S100027,MTY1,US01,9.40,USD,1,47,50,2024-07-18,2027-08-21
IR0002217,M500242,S100027,KCH1,CA01,7.61,USD,10,97,250,2025-10-06,2028-08-03
IR0002218,M500243,S100044,AUS1,US01,70.32,USD,1,24,50,2024-08-07,2027-08-17
IR0002219,M500243,S100040,AUS1,US01,76.04,USD,100,5,50,2025-11-29,2027-07-04
IR0002220,M500243,S100030,KCH1,US01,76.34,USD,100,26,50,2024-12-03,2027-02-25
IR0002221,M500243,S100042,KCH1,CA01,74.10,USD,100,20,10,2024-12-29,2028-10-04
IR0002222,M500243,S100029,KCH1,CA01,84.82,USD,10,24,10,2026-01-03,2026-12-02
IR0002223,M500244,S100008,DAL1,US01,0.99,USD,100,18,10,2025-01-29,2028-02-08
IR0002224,M500244,S100031,DAL1,US01,0.98,USD,10,18,10,2024-11-18,2027-09-27
IR0002225,M500244,S100019,DAL1,CA01,0.92,USD,1,15,250,2024-08-13,2027-10-08
IR0002226,M500244,S100044,DAL1,CA01,1.35,USD,10,23,250,2024-09-01,2027-01-03
IR0002227,M500244,S100031,KCH1,CA01,1.32,USD,100,33,1,2025-02-04,2027-09-17
IR0002228,M500244,S100042,KCH1,CA01,1.43,USD,1,26,10,2025-12-15,2027-09-02
IR0002229,M500244,S100003,KCH1,US01,1.44,USD,10,28,50,2025-09-19,2027-06-02
IR0002230,M500244,S100008,KCH1,US01,1.20,USD,100,40,250,2025-01-14,2026-09-29
IR0002231,M500244,S100039,MTY1,US01,1.10,USD,1,20,50,2025-08-17,2026-12-14
IR0002232,M500244,S100025,MTY1,US01,1.33,USD,1,23,250,2025-06-29,2027-07-30
IR0002233,M500244,S100005,MTY1,CA01,0.93,USD,100,39,10,2025-05-15,2027-09-10
IR0002234,M500244,S100043,AUS1,US01,0.92,USD,1,18,250,2025-10-11,2028-09-07
IR0002235,M500244,S100010,AUS1,US01,1.31,USD,10,34,1,2025-05-29,2028-09-26
IR0002236,M500244,S100016,AUS1,MX01,1.42,USD,10,30,10,2025-05-06,2026-09-26
IR0002237,M500244,S100045,PHX1,CA01,1.24,USD,100,7,50,2024-05-08,2027-12-15
IR0002238,M500244,S100013,PHX1,US01,1.15,USD,100,7,10,2025-09-18,2026-12-02
IR0002239,M500244,S100044,PHX1,CA01,1.25,USD,100,19,1,2025-11-15,2027-04-05
IR0002240,M500245,S100042,AUS1,MX01,11.47,USD,10,25,100,2026-02-02,2026-10-08
IR0002241,M500245,S100030,DAL1,CA01,12.13,USD,10,39,50,2024-11-29,2027-04-05
IR0002242,M500245,S100034,DAL1,US01,13.58,USD,10,46,250,2025-10-10,2027-10-27
IR0002243,M500245,S100050,DAL1,US01,13.48,USD,10,50,10,2024-08-21,2027-01-20
IR0002244,M500246,S100020,PHX1,CA01,3.15,USD,10,97,250,2025-10-09,2028-06-10
IR0002245,M500246,S100019,PHX1,US01,3.52,USD,1,89,50,2025-08-10,2028-03-14
IR0002246,M500246,S100048,PHX1,MX01,4.23,USD,1,97,100,2025-02-08,2027-04-18
IR0002247,M500246,S100001,KCH1,CA01,4.18,USD,100,26,250,2025-01-07,2027-12-23
IR0002248,M500246,S100017,KCH1,CA01,3.51,USD,100,38,100,2024-08-07,2028-01-15
IR0002249,M500247,S100047,KCH1,CA01,30.33,USD,1,47,100,2024-04-07,2027-01-05
IR0002250,M500247,S100039,PHX1,MX01,35.48,USD,10,59,1,2025-10-01,2027-10-05
IR0002251,M500247,S100013,PHX1,US01,35.19,USD,1,50,100,2025-05-24,2027-04-08
IR0002252,M500247,S100007,PHX1,CA01,30.97,USD,100,69,100,2025-11-26,2027-06-06
IR0002253,M500247,S100023,AUS1,MX01,37.60,USD,10,46,1,2025-05-16,2027-03-23
IR0002254,M500247,S100046,AUS1,US01,37.94,USD,10,61,100,2025-02-11,2027-04-15
IR0002255,M500247,S100030,AUS1,CA01,38.30,USD,10,43,1,2025-09-02,2028-05-24
IR0002256,M500247,S100049,MTY1,MX01,30.17,USD,10,19,250,2026-01-02,2028-09-28
IR0002257,M500248,S100024,KCH1,MX01,21.46,USD,100,90,250,2025-02-18,2028-03-12
IR0002258,M500248,S100048,KCH1,CA01,21.28,USD,100,78,1,2024-10-18,2028-02-01
IR0002259,M500248,S100046,KCH1,US01,26.69,USD,10,80,100,2024-07-11,2028-04-21
IR0002260,M500248,S100035,KCH1,MX01,22.18,USD,10,92,1,2024-11-27,2027-04-07
IR0002261,M500248,S100014,DAL1,MX01,24.53,USD,100,31,100,2025-08-30,2027-03-04
IR0002262,M500248,S100008,DAL1,CA01,23.14,USD,1,39,250,2026-02-03,2027-06-18
IR0002263,M500248,S100026,PHX1,CA01,23.73,USD,10,74,10,2025-04-06,2027-12-09
IR0002264,M500248,S100036,PHX1,CA01,31.06,USD,10,86,1,2025-01-01,2027-09-24
IR0002265,M500249,S100044,AUS1,US01,0.58,USD,100,4,1,2024-11-14,2027-09-16
IR0002266,M500249,S100044,KCH1,US01,0.79,USD,100,27,250,2025-10-10,2026-12-27
IR0002267,M500249,S100042,KCH1,MX01,0.77,USD,10,18,100,2025-09-02,2027-12-31
IR0002268,M500249,S100046,PHX1,MX01,0.77,USD,100,43,100,2025-07-30,2026-09-06
IR0002269,M500249,S100014,PHX1,US01,0.81,USD,10,37,1,2025-08-31,2028-07-04
IR0002270,M500249,S100039,PHX1,CA01,0.83,USD,1,30,10,2025-05-14,2028-03-04
IR0002271,M500250,S100042,DAL1,MX01,6.03,USD,100,7,100,2024-09-02,2028-09-08
IR0002272,M500250,S100017,DAL1,CA01,6.33,USD,1,10,10,2025-11-09,2027-01-30
IR0002273,M500250,S100014,DAL1,MX01,6.02,USD,100,1,50,2024-10-27,2028-03-18
IR0002274,M500250,S100025,MTY1,CA01,8.17,USD,100,38,50,2024-08-25,2026-12-01
IR0002275,M500250,S100017,MTY1,MX01,6.97,USD,10,32,1,2024-08-01,2028-05-27
IR0002276,M500250,S100032,AUS1,CA01,6.37,USD,100,40,50,2025-07-30,2026-12-10
IR0002277,M500250,S100037,AUS1,US01,7.37,USD,10,41,250,2024-07-07,2028-01-16
IR0002278,M500251,S100031,AUS1,US01,1.98,USD,10,11,100,2025-02-13,2028-11-10
IR0002279,M500251,S100032,AUS1,MX01,2.13,USD,100,9,250,2024-06-18,2026-11-08
IR0002280,M500251,S100024,AUS1,US01,2.22,USD,10,13,10,2024-08-09,2027-06-26
IR0002281,M500251,S100037,AUS1,MX01,1.78,USD,10,21,1,2025-07-27,2028-05-09
IR0002282,M500251,S100002,PHX1,CA01,2.09,USD,1,17,50,2025-11-26,2027-04-12
IR0002283,M500251,S100003,PHX1,CA01,2.29,USD,1,10,50,2025-07-29,2027-10-22
IR0002284,M500251,S100007,PHX1,US01,1.86,USD,100,24,100,2024-06-28,2028-05-05
IR0002285,M500251,S100025,MTY1,US01,2.09,USD,100,23,250,2025-06-06,2027-12-10
IR0002286,M500251,S100022,KCH1,US01,2.16,USD,100,24,100,2024-10-13,2027-04-12
IR0002287,M500252,S100043,MTY1,US01,5.63,USD,1,90,100,2026-01-11,2028-04-15
IR0002288,M500252,S100015,MTY1,US01,7.66,USD,1,95,250,2024-12-02,2027-07-04
IR0002289,M500252,S100025,MTY1,MX01,6.90,USD,1,92,50,2025-01-17,2028-03-29
IR0002290,M500252,S100029,MTY1,US01,7.63,USD,100,95,50,2024-05-23,2027-12-19
IR0002291,M500252,S100040,AUS1,US01,7.68,USD,10,44,1,2024-10-05,2027-12-17
IR0002292,M500252,S100013,AUS1,CA01,6.15,USD,1,38,1,2024-10-28,2028-07-18
IR0002293,M500252,S100011,AUS1,MX01,6.58,USD,100,42,250,2024-06-27,2027-11-03
IR0002294,M500252,S100050,AUS1,MX01,6.84,USD,1,26,250,2024-05-02,2028-07-29
IR0002295,M500253,S100044,PHX1,CA01,11.04,USD,100,91,10,2025-02-27,2028-01-20
IR0002296,M500253,S100039,PHX1,CA01,8.50,USD,10,83,10,2025-08-02,2027-10-20
IR0002297,M500253,S100031,PHX1,US01,9.44,USD,10,95,50,2025-01-22,2027-03-19
IR0002298,M500253,S100017,DAL1,MX01,8.44,USD,100,88,50,2024-04-17,2028-09-23
