movement_id,material_id,plant,storage_location,movement_type,posting_date,quantity,reference_doc
IM000002360,M500110,PHX1,0001,101,2026-05-26,1428,5000002360
IM000002361,M500202,KCH1,0001,101,2026-04-26,104,5000002361
IM000002362,M500054,KCH1,0001,101,2026-06-27,1496,5000002362
IM000002363,M500215,KCH1,0001,101,2026-05-14,13,5000002363
IM000002364,M500215,KCH1,0001,101,2026-05-25,13,5000002364
IM000002365,M500085,DAL1,0001,101,2026-05-28,2,5000002365
IM000002366,M500085,DAL1,0001,101,2026-05-31,11,5000002366
IM000002367,M500124,DAL1,0001,101,2026-04-05,20,5000002367
IM000002368,M500121,AUS1,0001,101,2026-05-19,465,5000002368
IM000002369,M500121,AUS1,0001,101,2026-05-29,494,5000002369
IM000002370,M500207,DAL1,0001,101,2026-05-05,27,5000002370
IM000002371,M500207,DAL1,0001,101,2026-05-11,70,5000002371
IM000002372,M500298,KCH1,0001,101,2026-05-26,63,5000002372
IM000002373,M500298,KCH1,0001,101,2026-04-30,67,5000002373
IM000002374,M500271,PHX1,0001,101,2026-03-11,9,5000002374
IM000002375,M500271,PHX1,0001,101,2026-05-27,20,5000002375
IM000002376,M500271,PHX1,0001,101,2026-03-29,113,5000002376
IM000002377,M500240,PHX1,0001,101,2026-05-31,3,5000002377
IM000002378,M500240,PHX1,0001,101,2026-04-03,15,5000002378
IM000002379,M500240,PHX1,0001,101,2026-04-08,26,5000002379
IM000002380,M500298,MTY1,0001,101,2026-05-14,4,5000002380
IM000002381,M500298,MTY1,0001,101,2026-05-28,7,5000002381
IM000002382,M500154,AUS1,0001,101,2026-05-30,2000,5000002382
IM000002383,M500018,DAL1,0001,101,2026-04-25,86,5000002383
IM000002384,M500018,DAL1,0001,101,2026-04-20,92,5000002384
IM000002385,M500018,DAL1,0001,101,2026-05-29,183,5000002385
IM000002386,M500056,DAL1,0001,101,2026-05-29,42,5000002386
IM000002387,M500056,DAL1,0001,101,2026-05-02,98,5000002387
IM000002388,M500247,AUS1,0001,101,2026-04-17,7,5000002388
IM000002389,M500247,AUS1,0001,101,2026-05-04,28,5000002389
IM000002390,M500151,MTY1,0001,101,2026-05-24,54,5000002390
IM000002391,M500151,MTY1,0001,101,2026-04-03,123,5000002391
IM000002392,M500239,MTY1,0001,101,2026-06-03,921,5000002392
IM000002393,M500186,AUS1,0001,101,2026-05-28,20,5000002393
IM000002394,M500249,KCH1,0001,101,2026-03-17,50,5000002394
IM000002395,M500300,DAL1,0001,101,2026-05-11,1879,5000002395
IM000002396,M500271,DAL1,0001,101,2026-04-18,5,5000002396
IM000002397,M500271,DAL1,0001,101,2026-04-14,2,5000002397
IM000002398,M500271,DAL1,0001,101,2026-04-25,37,5000002398
IM000002399,M500283,DAL1,0001,101,2026-02-24,1108,5000002399
IM000002400,M500283,DAL1,0001,101,2026-05-07,1892,5000002400
IM000002401,M500288,DAL1,0001,101,2026-05-15,84,5000002401
IM000002402,M500288,DAL1,0001,101,2026-05-22,193,5000002402
IM000002403,M500013,MTY1,0001,101,2026-05-21,182,5000002403
IM000002404,M500078,PHX1,0001,101,2026-05-18,372,5000002404
IM000002405,M500078,PHX1,0001,101,2026-05-26,528,5000002405
IM000002406,M500197,MTY1,0001,101,2026-05-27,288,5000002406
IM000002407,M500197,MTY1,0001,101,2026-05-08,717,5000002407
IM000002408,M500197,MTY1,0001,101,2026-05-09,604,5000002408
IM000002409,M500227,MTY1,0001,101,2026-05-11,3,5000002409
IM000002410,M500124,DAL1,0001,101,2026-03-28,11,5000002410
IM000002411,M500124,DAL1,0001,101,2026-06-02,362,5000002411
IM000002412,M500261,MTY1,0001,101,2026-05-25,964,5000002412
IM000002413,M500250,DAL1,0001,101,2026-08-09,89,5000002413
IM000002414,M500250,DAL1,0001,101,2026-08-24,138,5000002414
IM000002415,M500250,DAL1,0001,101,2026-05-03,769,5000002415
IM000002416,M500058,MTY1,0001,101,2026-06-06,56,5000002416
IM000002417,M500058,MTY1,0001,101,2026-06-15,26,5000002417
IM000002418,M500058,MTY1,0001,101,2026-06-11,387,5000002418
IM000002419,M500253,DAL1,0001,101,2026-06-05,11,5000002419
IM000002420,M500253,DAL1,0001,101,2026-06-03,43,5000002420
IM000002421,M500068,DAL1,0001,101,2026-06-21,2,5000002421
IM000002422,M500068,DAL1,0001,101,2026-05-26,7,5000002422
IM000002423,M500068,DAL1,0001,101,2026-05-04,20,5000002423
IM000002424,M500067,PHX1,0001,101,2026-05-26,7,5000002424
IM000002425,M500067,PHX1,0001,101,2026-09-11,7,5000002425
IM000002426,M500068,KCH1,0001,101,2026-07-17,206,5000002426
IM000002427,M500068,KCH1,0001,101,2026-07-23,1219,5000002427
IM000002428,M500068,KCH1,0001,101,2026-07-25,1462,5000002428
IM000002429,M500019,KCH1,0001,101,2026-08-26,1688,5000002429
IM000002430,M500130,MTY1,0001,101,2026-05-24,40,5000002430
IM000002431,M500069,AUS1,0001,101,2026-05-11,34,5000002431
IM000002432,M500069,AUS1,0001,101,2026-05-26,40,5000002432
IM000002433,M500036,DAL1,0001,101,2026-05-27,74,5000002433
IM000002434,M500036,DAL1,0001,101,2026-03-12,117,5000002434
IM000002435,M500036,DAL1,0001,101,2026-05-05,37,5000002435
IM000002436,M500036,DAL1,0001,101,2026-03-21,437,5000002436
IM000002437,M500036,DAL1,0001,101,2026-05-11,526,5000002437
IM000002438,M500001,AUS1,0001,101,2026-05-04,103,5000002438
IM000002439,M500001,AUS1,0001,101,2026-05-16,196,5000002439
IM000002440,M500121,AUS1,0001,101,2026-03-10,1000,5000002440
IM000002441,M500128,AUS1,0001,101,2026-05-23,47,5000002441
IM000002442,M500128,AUS1,0001,101,2026-05-12,21,5000002442
IM000002443,M500285,MTY1,0001,101,2026-06-18,396,5000002443
IM000002444,M500187,MTY1,0001,101,2026-06-19,1840,5000002444
IM000002445,M500128,AUS1,0001,101,2026-04-27,167,5000002445
IM000002446,M500128,AUS1,0001,101,2026-05-08,22,5000002446
IM000002447,M500128,AUS1,0001,101,2026-05-18,278,5000002447
IM000002448,M500285,MTY1,0001,101,2026-05-13,84,5000002448
IM000002449,M500285,MTY1,0001,101,2026-05-22,74,5000002449
IM000002450,M500285,MTY1,0001,101,2026-05-25,268,5000002450
IM000002451,M500213,AUS1,0001,101,2026-05-04,1,5000002451
IM000002452,M500213,AUS1,0001,101,2026-05-11,34,5000002452
IM000002453,M500232,AUS1,0001,101,2026-05-18,731,5000002453
IM000002454,M500232,AUS1,0001,101,2026-05-09,1772,5000002454
IM000002455,M500001,MTY1,0001,101,2026-07-05,658,5000002455
IM000002456,M500001,MTY1,0001,101,2026-07-02,1448,5000002456
IM000002457,M500057,PHX1,0001,101,2026-06-26,125,5000002457
IM000002458,M500057,PHX1,0001,101,2026-05-27,39,5000002458
IM000002459,M500057,PHX1,0001,101,2026-07-08,522,5000002459
IM000002460,M500156,DAL1,0001,101,2026-05-20,133,5000002460
IM000002461,M500156,DAL1,0001,101,2026-05-16,272,5000002461
IM000002462,M500066,DAL1,0001,101,2026-05-22,603,5000002462
IM000002463,M500066,DAL1,0001,101,2026-05-26,42,5000002463
IM000002464,M500066,DAL1,0001,101,2026-05-21,768,5000002464
IM000002465,M500296,DAL1,0001,101,2026-06-16,6,5000002465
IM000002466,M500296,DAL1,0001,101,2026-06-26,16,5000002466
IM000002467,M500127,MTY1,0001,101,2026-04-16,37,5000002467
IM000002468,M500110,DAL1,0001,101,2026-05-22,4,5000002468
IM000002469,M500110,DAL1,0001,101,2026-05-17,395,5000002469
IM000002470,M500079,AUS1,0001,101,2026-05-25,9,5000002470
IM000002471,M500079,AUS1,0001,101,2026-04-24,9,5000002471
IM000002472,M500079,AUS1,0001,101,2026-04-26,59,5000002472
IM000002473,M500082,PHX1,0001,101,2026-04-22,481,5000002473
IM000002474,M500082,PHX1,0001,101,2026-04-27,821,5000002474
IM000002475,M500032,KCH1,0001,101,2026-05-12,207,5000002475
IM000002476,M500032,KCH1,0001,101,2026-05-25,185,5000002476
IM000002477,M500091,PHX1,0001,101,2026-03-13,91,5000002477
IM000002478,M500151,KCH1,0001,101,2026-04-29,68,5000002478
IM000002479,M500151,KCH1,0001,101,2026-05-06,77,5000002479
IM000002480,M500143,AUS1,0001,101,2026-05-26,9,5000002480
IM000002481,M500112,PHX1,0001,101,2026-05-25,241,5000002481
IM000002482,M500112,PHX1,0001,101,2026-03-06,130,5000002482
IM000002483,M500112,PHX1,0001,101,2026-03-18,297,5000002483
IM000002484,M500148,AUS1,0001,101,2026-03-18,604,5000002484
IM000002485,M500148,AUS1,0001,101,2026-03-09,768,5000002485
IM000002486,M500148,AUS1,0001,101,2026-03-30,1440,5000002486
IM000002487,M500030,MTY1,0001,101,2026-04-12,500,5000002487
IM000002488,M500064,AUS1,0001,101,2026-03-22,6,5000002488
IM000002489,M500064,AUS1,0001,101,2026-03-25,13,5000002489
IM000002490,M500206,AUS1,0001,101,2026-04-29,67,5000002490
IM000002491,M500206,AUS1,0001,101,2026-05-11,202,5000002491
IM000002492,M500206,AUS1,0001,101,2026-05-04,413,5000002492
IM000002493,M500121,KCH1,0001,101,2026-03-18,40,5000002493
IM000002494,M500176,KCH1,0001,101,2026-04-03,33,5000002494
IM000002495,M500176,KCH1,0001,101,2026-04-01,32,5000002495
IM000002496,M500167,DAL1,0001,101,2026-04-27,17,5000002496
IM000002497,M500167,DAL1,0001,101,2026-05-11,82,5000002497
IM000002498,M500167,DAL1,0001,101,2026-04-23,45,5000002498
IM000002499,M500189,MTY1,0001,101,2026-05-09,112,5000002499
IM000002500,M500220,DAL1,0001,101,2026-05-14,63,5000002500
IM000002501,M500220,DAL1,0001,101,2026-05-10,394,5000002501
IM000002502,M500279,MTY1,0001,101,2026-05-25,3,5000002502
IM000002503,M500291,DAL1,0001,101,2026-05-13,15,5000002503
IM000002504,M500291,DAL1,0001,101,2026-05-24,3,5000002504
IM000002505,M500171,AUS1,0001,101,2026-04-04,122,5000002505
IM000002506,M500171,AUS1,0001,101,2026-04-08,1,5000002506
IM000002507,M500171,AUS1,0001,101,2026-04-16,126,5000002507
IM000002508,M500239,KCH1,0001,101,2026-02-21,718,5000002508
IM000002509,M500239,KCH1,0001,101,2026-02-27,526,5000002509
IM000002510,M500125,KCH1,0001,101,2026-03-09,776,5000002510
IM000002511,M500125,KCH1,0001,101,2026-05-07,1024,5000002511
IM000002512,M500156,AUS1,0001,101,2026-04-18,13,5000002512
IM000002513,M500156,AUS1,0001,101,2026-05-01,15,5000002513
IM000002514,M500203,MTY1,0001,101,2026-03-14,5,5000002514
IM000002515,M500203,MTY1,0001,101,2026-03-28,15,5000002515
IM000002516,M500203,MTY1,0001,101,2026-03-28,52,5000002516
IM000002517,M500108,KCH1,0001,101,2026-07-09,196,5000002517
IM000002518,M500108,KCH1,0001,101,2026-07-11,78,5000002518
IM000002519,M500199,MTY1,0001,101,2026-07-15,334,5000002519
IM000002520,M500199,MTY1,0001,101,2026-05-25,497,5000002520
IM000002521,M500285,MTY1,0001,101,2026-07-10,118,5000002521
IM000002522,M500285,MTY1,0001,101,2026-07-18,458,5000002522
IM000002523,M500294,AUS1,0001,101,2026-05-08,2,5000002523
IM000002524,M500294,AUS1,0001,101,2026-05-10,34,5000002524
IM000002525,M500218,PHX1,0001,101,2026-05-28,73,5000002525
IM000002526,M500228,PHX1,0001,101,2026-06-22,1445,5000002526
IM000002527,M500096,PHX1,0001,101,2026-05-16,5,5000002527
IM000002528,M500096,PHX1,0001,101,2026-05-12,2,5000002528
IM000002529,M500096,PHX1,0001,101,2026-07-28,2,5000002529
IM000002530,M500116,DAL1,0001,101,2026-06-24,68,5000002530
IM000002531,M500116,DAL1,0001,101,2026-05-28,174,5000002531
IM000002532,M500001,KCH1,0001,101,2026-06-26,144,5000002532
IM000002533,M500001,KCH1,0001,101,2026-04-06,1,5000002533
IM000002534,M500001,KCH1,0001,101,2026-05-19,1,5000002534
IM000002535,M500001,KCH1,0001,101,2026-04-17,58,5000002535
IM000002536,M500219,PHX1,0001,101,2026-05-20,10,5000002536
IM000002537,M500219,PHX1,0001,101,2026-05-31,9,5000002537
IM000002538,M500219,PHX1,0001,101,2026-05-23,8,5000002538
IM000002539,M500227,PHX1,0001,101,2026-06-09,64,5000002539
IM000002540,M500227,PHX1,0001,101,2026-05-26,584,5000002540
IM000002541,M500111,DAL1,0001,101,2026-05-05,89,5000002541
IM000002542,M500111,DAL1,0001,101,2026-05-10,21,5000002542
IM000002543,M500111,DAL1,0001,101,2026-05-15,376,5000002543
IM000002544,M500111,DAL1,0001,101,2026-05-31,16,5000002544
IM000002545,M500111,DAL1,0001,101,2026-06-16,1452,5000002545
IM000002546,M500057,PHX1,0001,101,2026-05-10,5,5000002546
IM000002547,M500057,PHX1,0001,101,2026-05-19,2,5000002547
IM000002548,M500094,AUS1,0001,101,2026-05-13,30,5000002548
IM000002549,M500289,MTY1,0001,101,2026-05-14,10,5000002549
IM000002550,M500183,KCH1,0001,101,2026-05-11,1,5000002550
IM000002551,M500183,KCH1,0001,101,2026-05-28,8,5000002551
IM000002552,M500037,MTY1,0001,101,2026-05-18,4,5000002552
IM000002553,M500037,MTY1,0001,101,2026-06-02,7,5000002553
IM000002554,M500037,MTY1,0001,101,2026-05-11,14,5000002554
IM000002555,M500074,PHX1,0001,101,2026-05-21,37,5000002555
IM000002556,M500047,MTY1,0001,101,2026-05-29,5,5000002556
IM000002557,M500047,MTY1,0001,101,2026-05-27,11,5000002557
IM000002558,M500148,DAL1,0001,101,2026-07-11,477,5000002558
IM000002559,M500148,DAL1,0001,101,2026-07-18,46,5000002559
IM000002560,M500148,DAL1,0001,101,2026-07-14,1222,5000002560
IM000002561,M500103,KCH1,0001,101,2026-06-02,15,5000002561
IM000002562,M500103,KCH1,0001,101,2026-05-26,8,5000002562
IM000002563,M500106,DAL1,0001,101,2026-06-05,242,5000002563
IM000002564,M500106,DAL1,0001,101,2026-05-16,86,5000002564
IM000002565,M500106,DAL1,0001,101,2026-06-04,789,5000002565
IM000002566,M500194,AUS1,0001,101,2026-06-09,29,5000002566
IM000002567,M500194,AUS1,0001,101,2026-06-22,51,5000002567
IM000002568,M500053,PHX1,0001,101,2026-05-04,20,5000002568
IM000002569,M500053,PHX1,0001,101,2026-05-29,14,5000002569
IM000002570,M500198,KCH1,0001,101,2026-07-11,194,5000002570
IM000002571,M500198,KCH1,0001,101,2026-05-13,401,5000002571
IM000002572,M500198,KCH1,0001,101,2026-07-11,929,5000002572
IM000002573,M500114,DAL1,0001,101,2026-07-12,4,5000002573
IM000002574,M500114,DAL1,0001,101,2026-07-14,46,5000002574
IM000002575,M500193,AUS1,0001,101,2026-07-26,665,5000002575
IM000002576,M500193,AUS1,0001,101,2026-07-27,835,5000002576
IM000002577,M500042,PHX1,0001,101,2026-05-25,70,5000002577
IM000002578,M500205,DAL1,0001,101,2026-05-25,29,5000002578
IM000002579,M500244,PHX1,0001,101,2026-05-28,49,5000002579
IM000002580,M500244,PHX1,0001,101,2026-07-04,17,5000002580
IM000002581,M500244,PHX1,0001,101,2026-07-08,28,5000002581
IM000002582,M500023,KCH1,0001,101,2026-05-27,14,5000002582
IM000002583,M500059,KCH1,0001,101,2026-03-18,16,5000002583
IM000002584,M500059,KCH1,0001,101,2026-05-19,214,5000002584
IM000002585,M500198,MTY1,0001,101,2026-05-28,149,5000002585
IM000002586,M500158,AUS1,0001,101,2026-06-25,825,5000002586
IM000002587,M500158,AUS1,0001,101,2026-06-29,246,5000002587
IM000002588,M500158,AUS1,0001,101,2026-05-22,511,5000002588
IM000002589,M500244,PHX1,0001,101,2026-08-08,66,5000002589
IM000002590,M500244,PHX1,0001,101,2026-08-08,16,5000002590
IM000002591,M500244,PHX1,0001,101,2026-08-10,90,5000002591
IM000002592,M500157,MTY1,0001,101,2026-05-27,17,5000002592
IM000002593,M500065,DAL1,0001,101,2026-06-11,400,5000002593
IM000002594,M500076,KCH1,0001,101,2026-05-14,14,5000002594
IM000002595,M500076,KCH1,0001,101,2026-07-29,13,5000002595
IM000002596,M500031,MTY1,0001,101,2026-05-30,151,5000002596
IM000002597,M500031,MTY1,0001,101,2026-06-01,71,5000002597
IM000002598,M500031,MTY1,0001,101,2026-06-09,235,5000002598
IM000002599,M500227,MTY1,0001,101,2026-06-07,351,5000002599
IM000002600,M500227,MTY1,0001,101,2026-05-28,337,5000002600
IM000002601,M500093,DAL1,0001,101,2026-04-18,1,5000002601
IM000002602,M500093,DAL1,0001,101,2026-04-29,19,5000002602
IM000002603,M500048,MTY1,0001,101,2026-05-01,156,5000002603
IM000002604,M500084,PHX1,0001,101,2026-04-13,28,5000002604
IM000002605,M500084,PHX1,0001,101,2026-05-26,2,5000002605
IM000002606,M500084,PHX1,0001,101,2026-05-21,49,5000002606
IM000002607,M500010,DAL1,0001,101,2026-05-07,16,5000002607
IM000002608,M500282,PHX1,0001,101,2026-04-29,400,5000002608
IM000002609,M500230,MTY1,0001,101,2026-04-09,13,5000002609
IM000002610,M500230,MTY1,0001,101,2026-05-13,41,5000002610
IM000002611,M500148,PHX1,0001,101,2026-04-25,16,5000002611
IM000002612,M500148,PHX1,0001,101,2026-04-29,504,5000002612
IM000002613,M500227,AUS1,0001,101,2026-04-08,975,5000002613
IM000002614,M500159,AUS1,0001,101,2026-05-25,75,5000002614
IM000002615,M500230,MTY1,0001,101,2026-04-13,83,5000002615
IM000002616,M500230,MTY1,0001,101,2026-04-22,50,5000002616
IM000002617,M500230,MTY1,0001,101,2026-04-08,43,5000002617
IM000002618,M500022,KCH1,0001,101,2026-05-23,9,5000002618
IM000002619,M500022,KCH1,0001,101,2026-05-28,9,5000002619
IM000002620,M500177,DAL1,0001,101,2026-05-26,4,5000002620
IM000002621,M500097,KCH1,0001,101,2026-05-28,51,5000002621
IM000002622,M500177,DAL1,0001,101,2026-05-18,6,5000002622
IM000002623,M500082,AUS1,0001,101,2026-04-17,20,5000002623
IM000002624,M500062,DAL1,0001,101,2026-05-11,95,5000002624
IM000002625,M500034,KCH1,0001,101,2026-05-09,6,5000002625
IM000002626,M500034,KCH1,0001,101,2026-06-13,18,5000002626
IM000002627,M500233,AUS1,0001,101,2026-05-30,5,5000002627
IM000002628,M500233,AUS1,0001,101,2026-06-16,10,5000002628
IM000002629,M500038,KCH1,0001,101,2026-03-31,21,5000002629
IM000002630,M500038,KCH1,0001,101,2026-05-28,10,5000002630
IM000002631,M500038,KCH1,0001,101,2026-04-13,58,5000002631
IM000002632,M500110,PHX1,0001,101,2026-05-12,10,5000002632
IM000002633,M500110,PHX1,0001,101,2026-05-16,34,5000002633
IM000002634,M500153,DAL1,0001,101,2026-05-25,200,5000002634
IM000002635,M500123,DAL1,0001,101,2026-05-13,86,5000002635
IM000002636,M500165,PHX1,0001,101,2026-06-03,257,5000002636
IM000002637,M500165,PHX1,0001,101,2026-05-28,743,5000002637
IM000002638,M500238,MTY1,0001,101,2026-05-27,666,5000002638
IM000002639,M500018,PHX1,0001,101,2026-05-14,331,5000002639
IM000002640,M500166,PHX1,0001,101,2026-04-18,121,5000002640
IM000002641,M500166,PHX1,0001,101,2026-05-28,852,5000002641
IM000002642,M500180,PHX1,0001,101,2026-04-21,50,5000002642
IM000002643,M500275,PHX1,0001,101,2026-05-25,404,5000002643
IM000002644,M500275,PHX1,0001,101,2026-03-25,157,5000002644
IM000002645,M500275,PHX1,0001,101,2026-03-25,358,5000002645
IM000002646,M500063,KCH1,0001,101,2026-03-08,76,5000002646
IM000002647,M500063,KCH1,0001,101,2026-05-09,39,5000002647
IM000002648,M500063,KCH1,0001,101,2026-03-18,65,5000002648
IM000002649,M500275,PHX1,0001,101,2026-05-27,953,5000002649
IM000002650,M500275,PHX1,0001,101,2026-05-23,159,5000002650
IM000002651,M500275,PHX1,0001,101,2026-05-23,888,5000002651
IM000002652,M500096,MTY1,0001,101,2026-03-26,11,5000002652
IM000002653,M500122,DAL1,0001,101,2026-05-24,355,5000002653
IM000002654,M500122,DAL1,0001,101,2026-05-23,124,5000002654
IM000002655,M500122,DAL1,0001,101,2026-05-26,377,5000002655
IM000002656,M500124,MTY1,0001,101,2026-05-25,1000,5000002656
IM000002657,M500152,PHX1,0001,101,2026-05-20,529,5000002657
IM000002658,M500152,PHX1,0001,101,2026-07-01,558,5000002658
IM000002659,M500042,MTY1,0001,101,2026-06-11,30,5000002659
IM000002660,M500042,MTY1,0001,101,2026-06-10,5,5000002660
IM000002661,M500042,MTY1,0001,101,2026-06-30,38,5000002661
IM000002662,M500104,AUS1,0001,101,2026-05-25,360,5000002662
IM000002663,M500031,MTY1,0001,101,2026-05-28,48,5000002663
IM000002664,M500120,MTY1,0001,101,2026-05-29,103,5000002664
IM000002665,M500016,AUS1,0001,101,2026-05-21,4,5000002665
IM000002666,M500088,PHX1,0001,101,2026-06-13,83,5000002666
IM000002667,M500088,PHX1,0001,101,2026-05-12,204,5000002667
IM000002668,M500088,PHX1,0001,101,2026-06-23,1101,5000002668
IM000002669,M500137,PHX1,0001,101,2026-05-16,492,5000002669
IM000002670,M500137,PHX1,0001,101,2026-04-26,2282,5000002670
IM000002671,M500206,KCH1,0001,101,2026-05-30,290,5000002671
IM000002672,M500147,AUS1,0001,101,2026-07-14,54,5000002672
IM000002673,M500221,KCH1,0001,101,2026-04-08,1363,5000002673
IM000002674,M500221,KCH1,0001,101,2026-05-25,1637,5000002674
IM000002675,M500164,PHX1,0001,101,2026-04-04,397,5000002675
IM000002676,M500164,PHX1,0001,101,2026-04-10,535,5000002676
IM000002677,M500080,KCH1,0001,101,2026-03-09,343,5000002677
IM000002678,M500080,KCH1,0001,101,2026-03-17,1518,5000002678
IM000002679,M500037,PHX1,0001,101,2026-04-23,3,5000002679
IM000002680,M500037,PHX1,0001,101,2026-04-21,2,5000002680
IM000002681,M500037,PHX1,0001,101,2026-05-13,3,5000002681
IM000002682,M500230,MTY1,0001,101,2026-05-11,4,5000002682
IM000002683,M500230,MTY1,0001,101,2026-05-19,12,5000002683
IM000002684,M500093,MTY1,0001,101,2026-05-18,21,5000002684
IM000002685,M500093,MTY1,0001,101,2026-05-30,369,5000002685
IM000002686,M500093,MTY1,0001,101,2026-05-23,522,5000002686
IM000002687,M500088,PHX1,0001,101,2026-04-20,1247,5000002687
IM000002688,M500045,KCH1,0001,101,2026-04-13,750,5000002688
IM000002689,M500212,KCH1,0001,101,2026-05-07,50,5000002689
IM000002690,M500212,KCH1,0001,101,2026-05-12,262,5000002690
IM000002691,M500212,KCH1,0001,101,2026-05-22,217,5000002691
IM000002692,M500212,KCH1,0001,101,2026-05-18,2414,5000002692
IM000002693,M500232,AUS1,0001,101,2026-04-18,1853,5000002693
IM000002694,M500158,PHX1,0001,101,2026-05-18,49,5000002694
IM000002695,M500042,AUS1,0001,101,2026-05-13,30,5000002695
IM000002696,M500245,DAL1,0001,101,2026-05-19,2789,5000002696
IM000002697,M500214,KCH1,0001,101,2026-04-07,26,5000002697
IM000002698,M500277,AUS1,0001,101,2026-05-16,199,5000002698
IM000002699,M500155,KCH1,0001,101,2026-05-25,3,5000002699
IM000002700,M500155,KCH1,0001,101,2026-06-04,11,5000002700
IM000002701,M500045,DAL1,0001,101,2026-05-13,12,5000002701
IM000002702,M500045,DAL1,0001,101,2026-05-28,14,5000002702
IM000002703,M500081,KCH1,0001,101,2026-07-02,216,5000002703
IM000002704,M500081,KCH1,0001,101,2026-05-15,469,5000002704
IM000002705,M500057,PHX1,0001,101,2026-08-14,2202,5000002705
IM000002706,M500228,DAL1,0001,101,2026-06-11,13,5000002706
IM000002707,M500228,DAL1,0001,101,2026-05-23,310,5000002707
IM000002708,M500220,KCH1,0001,101,2026-05-19,7,5000002708
IM000002709,M500220,KCH1,0001,101,2026-06-03,31,5000002709
IM000002710,M500127,AUS1,0001,101,2026-07-23,16,5000002710
IM000002711,M500127,AUS1,0001,101,2026-07-30,6,5000002711
IM000002712,M500127,AUS1,0001,101,2026-07-26,11,5000002712
IM000002713,M500070,AUS1,0001,101,2026-05-27,2371,5000002713
IM000002714,M500135,MTY1,0001,101,2026-08-09,14,5000002714
IM000002715,M500227,KCH1,0001,101,2026-03-14,188,5000002715
IM000002716,M500227,KCH1,0001,101,2026-03-23,380,5000002716
IM000002717,M500171,KCH1,0001,101,2026-03-06,15,5000002717
IM000002718,M500171,KCH1,0001,101,2026-03-22,71,5000002718
IM000002719,M500171,KCH1,0001,101,2026-03-07,98,5000002719
IM000002720,M500064,MTY1,0001,101,2026-03-05,2,5000002720
IM000002721,M500064,MTY1,0001,101,2026-03-16,10,5000002721
IM000002722,M500064,MTY1,0001,101,2026-05-22,29,5000002722
IM000002723,M500149,PHX1,0001,101,2026-05-28,5,5000002723
IM000002724,M500149,PHX1,0001,101,2026-02-10,9,5000002724
IM000002725,M500140,MTY1,0001,101,2026-04-22,188,5000002725
IM000002726,M500140,MTY1,0001,101,2026-05-10,67,5000002726
IM000002727,M500140,MTY1,0001,101,2026-06-02,284,5000002727
IM000002728,M500284,KCH1,0001,101,2026-04-19,2,5000002728
IM000002729,M500284,KCH1,0001,101,2026-05-26,37,5000002729
IM000002730,M500249,KCH1,0001,101,2026-05-04,29,5000002730
IM000002731,M500249,KCH1,0001,101,2026-05-03,107,5000002731
IM000002732,M500017,PHX1,0001,101,2026-02-22,67,5000002732
IM000002733,M500017,PHX1,0001,101,2026-03-05,83,5000002733
IM000002734,M500165,DAL1,0001,101,2026-05-10,27,5000002734
IM000002735,M500165,DAL1,0001,101,2026-04-16,42,5000002735
IM000002736,M500122,MTY1,0001,101,2026-03-14,869,5000002736
IM000002737,M500122,MTY1,0001,101,2026-03-20,1643,5000002737
IM000002738,M500176,AUS1,0001,101,2026-04-05,678,5000002738
IM000002739,M500176,AUS1,0001,101,2026-04-20,147,5000002739
IM000002740,M500176,AUS1,0001,101,2026-04-11,810,5000002740
IM000002741,M500090,DAL1,0001,101,2026-05-20,13,5000002741
IM000002742,M500059,MTY1,0001,101,2026-05-24,591,5000002742
IM000002743,M500281,DAL1,0001,101,2026-07-11,403,5000002743
IM000002744,M500281,DAL1,0001,101,2026-07-24,480,5000002744
IM000002745,M500256,MTY1,0001,101,2026-05-24,500,5000002745
IM000002746,M500104,KCH1,0001,101,2026-08-08,136,5000002746
IM000002747,M500104,KCH1,0001,101,2026-08-16,705,5000002747
IM000002748,M500298,KCH1,0001,101,2026-05-29,12,5000002748
IM000002749,M500298,KCH1,0001,101,2026-08-12,66,5000002749
IM000002750,M500073,PHX1,0001,101,2026-06-08,48,5000002750
IM000002751,M500073,PHX1,0001,101,2026-06-14,671,5000002751
IM000002752,M500190,DAL1,0001,101,2026-06-24,582,5000002752
IM000002753,M500190,DAL1,0001,101,2026-07-10,20,5000002753
IM000002754,M500190,DAL1,0001,101,2026-06-22,763,5000002754
IM000002755,M500059,MTY1,0001,101,2026-07-09,4,5000002755
IM000002756,M500059,MTY1,0001,101,2026-05-28,64,5000002756
IM000002757,M500059,MTY1,0001,101,2026-07-08,104,5000002757
IM000002758,M500139,DAL1,0001,101,2026-05-02,299,5000002758
IM000002759,M500139,DAL1,0001,101,2026-05-23,2241,5000002759
IM000002760,M500273,MTY1,0001,101,2026-04-26,69,5000002760
IM000002761,M500273,MTY1,0001,101,2026-04-24,325,5000002761
IM000002762,M500226,AUS1,0001,101,2026-05-21,300,5000002762
IM000002763,M500089,KCH1,0001,101,2026-04-23,30,5000002763
IM000002764,M500271,DAL1,0001,101,2026-03-18,12,5000002764
IM000002765,M500271,DAL1,0001,101,2026-05-24,48,5000002765
IM000002766,M500088,PHX1,0001,101,2026-04-09,122,5000002766
IM000002767,M500088,PHX1,0001,101,2026-05-11,356,5000002767
IM000002768,M500163,DAL1,0001,101,2026-04-22,1,5000002768
